word,sentiment_score
偷,-0.3724716579012475
雜空,-0.11804266785073811
製,0.10818536502660711
牛,0.04474858109039425
廢,-0.1836103859197495
急,-0.06344085116419264
A33,-0.058865279976500325
方向,0.04736094694879701
70,-0.09283308572424544
軋,-0.17980722108326316
大同,0.17816227625764788
燃料,-0.07260489318612023
滷,-0.09714872381137069
天空,-0.06071892801335272
萬張,0.03291673763197106
版主,0.05935409855429826
3%,-0.07958328920544161
東西,0.029848375632758304
上禮,0.0008270549600191523
ETF,0.10065035312490442
衝,0.10756915622892153
魚盤,-0.24341472654795354
疫苗,-0.12444461445424197
量縮,-0.2646732391572988
哪個,-0.019290834005799777
剛開始,-0.14869184333003754
ω,-0.0441462945540822
ptt,-0.10112959596783452
卻,-0.028863824524936185
便,0.10120639333352847
隔天,0.0705518211948473
價格,0.042868921127995716
第二,-0.004699754773764963
.......,-0.16611338731726766
韓國,-0.10626481539984131
攤平,0.022555215116117695
挖,-0.18163824275857593
當初,-0.0309931946436297
掰,-0.30245854109943465
要噴,-0.03776715509078558
2000,0.04083213838598316
還敢,-0.1108267386733813
達,0.09683918713000532
美金,0.00045555904309367616
五,-0.1546360825027573
PTT,-0.12386766981488805
盤前,-0.08663908298647693
90,-0.16431269457927752
躲,-0.17855801136783025
++,0.12708890690546995
選舉,-0.11797598043672895
文,-0.2088325312609741
第四,-0.15803793488919818
這些,0.0013094246442787185
除了,0.08076998776890469
戳,-0.22763775703021097
挑戰,0.1479518526089131
瘋,-0.30521811071781074
那種,-0.07966728964152096
衝啊,0.12497899902153597
如何,0.1685717310033687
講,-0.15799137865910934
好帥,0.18957116271085256
大單,-0.11124224511322035
中鋼,-0.004433873694402829
2367,0.0179217121037987
底部,-0.12613523536620627
銀,-0.03938969925416496
夢,0.014883416451222866
回頭,-0.15755271614513505
股利,0.011665516842893693
年前,0.22667989628578972
月營收,0.10112043869807529
版,-0.07350728312917088
無,-0.0758344739850209
船票,-0.11517400065770035
棒,0.007440943702443404
弱,-0.21226968194233645
守,-0.11497477151308969
全世界,-0.05938328066065141
提款,-0.10145439166057584
演,-0.20467568475802375
v7,0.00598227286307939
ㄇ,-0.17204230246506852
標,0.20888574799734067
基本面,0.07267095648683526
複,0.08517434744956807
選,0.06141766678294118
下週,0.07375764413345792
尾,-0.15772982187394038
穩套,0.08309815203418917
內資,-0.06468670168543793
手,0.05087879169076261
爛,-0.2165805919053083
爆量,-0.031068777395821794
搞不好,-0.025067688610358203
盤整,-0.22909594482916912
ㄌ,-0.16131439296289943
價,0.017542853859947288
答案,-0.026576838212888556
不演,-0.15541765276664193
割,-0.2978743114857053
貨,-0.2199427290806965
月底,0.08245613847677986
進來,-0.06682955307202622
xd,-0.07206526755236255
2349,0.21663732443154254
羅,-0.005978747248324392
