word,sentiment_score
那些,-0.018437262183506515
回去,-0.13159488054708782
低點,0.022700378895752944
台指,-0.12313234035761614
差,-0.32662398322129615
陳,-0.011839322905689112
以前,0.003003870660640874
那邊,-0.24082418047734908
b,0.2141712903588451
我要,0.11397847019266574
明年,0.08240889703643015
這邊,-0.07558434840179287
Q,-0.22633527213759608
越來,0.13866252587166258
可,0.2431281509462362
敢,0.009684469881928667
超,0.09637029292376306
正,0.17478436517727286
轎,-0.012967663730383964
慘,-0.3573913127166498
吹,-0.17680940243334511
需要,0.14299951808283132
空軍日,-0.111039836107896
數錢,0.3517116962930152
　,-0.045768779220289824
家族,0.18336675164171143
跌破,-0.09810934066167525
400,0.07212477893601668
人家,-0.2119938885997739
連,0.005656720911510021
年底,0.1599485363998824
一些,0.15008540580297722
0,-0.10793055145652322
早盤,-0.023476693842451653
1000,0.10799614762979316
鬼指,-0.15654818471288937
0050,0.0872210844618881
十年,0.05680147314114532
兩天,0.031989359747275986
抓,-0.1940930193442112
回檔,-0.29765980184144364
怎,-0.021244317122823077
或,0.04758799878318111
飽,-0.1424210175387993
哪裡,-0.17969860863063794
就算,-0.08158760303366792
買點,0.10584125096202739
K,-0.11960850415350685
麵,-0.024497649404081036
期待,0.12283310090905324
可怕,-0.12467347809813216
本來,-0.03921991408761301
底,-0.057831019782674936
酥,-0.06207797316373862
嗆,-0.24424741531850794
貨櫃,-0.06202276604686882
自營,-0.06700174560057161
強,0.04041991046818234
不如,-0.017652852404338497
愛,0.39917979484975386
一切,-0.07003394561631406
FJ,0.211751406240725
錯,-0.34712367288597484
他們,0.07340721518728256
歐印,0.15908190375546433
一片,0.27135762331916996
多久,-0.18495523283822862
3406,0.12254251888974332
R,-0.25400664629999203
鴿,-0.05001859209682612
佈,0.0655473158286958
放,-0.01529508929302559
慘戶,-0.20041948356469622
好慘,-0.2775487768530287
逃,-0.4614998979709755
期,0.07416483268501343
道瓊,-0.11588406049282274
係,0.07484739669852752
真是,0.27698149052730425
・,-0.10357917480903046
內,-0.045839478532668045
雯晴,-0.02536636532655993
蘋果,-0.00484297793297667
手上,-0.002911845281743537
美債,-0.07589360200427887
好笑,0.14613689935760166
CC,-0.06578177322776108
鴨,-0.2278775673858738
技嘉,0.12029525079782925
西瓜,-0.10469090036279882
今日,0.2007995355238643
居然,0.09246750724668874
升息,-0.1329377758234335
推文,-0.16021739446581115
抽,0.02537565346591848
TSM,-0.08069547404235111
再來,0.11241925080429811
笑死人,-0.1767139740752608
存股,-9.185411515488962e-05
只會,0.056907710553299
道,0.06974366180514728
*,0.10833984969935417
壞,-0.3112520143339627
折,-0.06465475958312436
甚麼,-0.13152225960953157
通通,0.08201718964681187
跳空,-0.059329917117521204
分鐘,0.08057024047944805
噴到,0.11082954388367991
生技,0.019342720790558526
油,-0.05578646105036364
季線,-0.09713738859862975
誘空,-0.22906823494344172
看空,0.0334225154345643
蹟,0.09727128332902961
川普,-0.0002079745158099664
滿手,-0.005752647977942036
跟上,0.18654490151972625
進去,-0.1817365840529367
X,-0.04269396429599755
我覺,0.2592620995815849
雞,-0.25937258359362314
鋼鐵,-0.024645171440906152
3037,0.18070643311026602
分題,-0.12171791726351008
兩個,-0.07489564059672946
看盤,-0.043977354559624884
下禮,0.02753924658163783
特斯拉,0.0011601400234243764
看起,0.13477030079022922
